scope,site,role,fold,variant,branch,index,name,family,records,total_observations,finite_observations,nonfinite_count,filled_or_sentinel_count,substantial_invalid_count,zero_count,min,max,mean,std,abs_gt_5_count,abs_gt_10_count,abs_gt_20_count,abs_gt_50_count,abs_gt_5_fraction_finite,abs_gt_10_fraction_finite,abs_gt_20_fraction_finite,abs_gt_50_fraction_finite,observation_basis
role,,test,small_I0002,legacy_clip,X_seq,21,eeg_C3-M2_logPthetaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,3168,-1.722469449043274,2.2428781986236572,0.7445714135167864,0.5222999071007918,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,22,eeg_C3-M2_logPdeltaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,3168,-2.0841450691223145,3.178379774093628,1.2199146201557067,0.6778269153883173,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,23,eeg_C3-M2_SEF50,eeg_spectral_sef50,158,142515,142515,0,0,0,3168,0.0,44.0,13.22623232642178,5.627942551600964,139347,99228,15457,0,0.9777707609725292,0.6962635512051363,0.10845875872715152,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,24,eeg_C3-M2_logP0,eeg_spectral_log10,158,142515,142515,0,0,0,3168,-2.5260987281799316,3.1270058155059814,2.1666608455948855,0.42544061846132375,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,25,eeg_C3-M2_logPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,3168,-3.746593952178955,1.997178316116333,0.5954129590884446,0.3946108627087314,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,26,eeg_C3-M2_logP1,eeg_spectral_log10,158,142515,142515,0,0,0,3168,-2.5872209072113037,2.26438570022583,0.21998777632405925,0.5210524669927818,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,27,eeg_C4-M1_logP2P1,eeg_spectral_log10,158,142515,142515,0,0,0,3673,-1.3405293226242065,2.6209452152252197,1.1691430246611694,0.524694574285432,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,28,eeg_C4-M1_logPsigmaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,3673,-1.2953763008117676,1.5136736631393433,0.42689977668099194,0.32588489349078287,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,29,eeg_C4-M1_logPalphaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,3673,-2.2805182933807373,1.8698972463607788,0.643139203415125,0.39223357556494326,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,30,eeg_C4-M1_logPthetaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,3673,-1.8529781103134155,2.0280966758728027,0.7320933630260358,0.4971944859353295,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,31,eeg_C4-M1_logPdeltaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,3673,-1.4086599349975586,3.0899598598480225,1.1857417597837725,0.654145312652744,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,32,eeg_C4-M1_SEF50,eeg_spectral_sef50,158,142515,142515,0,0,0,3673,0.0,44.5,13.160674314984387,5.497886450594258,138842,101883,14486,0,0.9742272743220012,0.7148931691400905,0.10164544083078975,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,33,eeg_C4-M1_logP0,eeg_spectral_log10,158,142515,142515,0,0,0,3673,-3.626833915710449,3.138522148132324,2.1781431382887617,0.444657780408714,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,34,eeg_C4-M1_logPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,3673,-4.873579502105713,2.1428866386413574,0.6372956237243865,0.38972439804313774,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,35,eeg_C4-M1_logP1,eeg_spectral_log10,158,142515,142515,0,0,0,3673,-3.7148280143737793,2.431285858154297,0.2191538311671051,0.5161992915433277,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,36,eeg_O1-M2_logP2P1,eeg_spectral_log10,158,142515,142515,0,0,0,2749,-1.341107726097107,2.703482151031494,1.190222874572737,0.4936692586404787,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,37,eeg_O1-M2_logPsigmaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,2749,-2.0973124504089355,1.6070650815963745,0.473447146611261,0.2999011902746856,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,38,eeg_O1-M2_logPalphaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,2749,-2.227264404296875,2.060690402984619,0.7162618095307319,0.3679509353803763,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,39,eeg_O1-M2_logPthetaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,2749,-2.2834267616271973,2.076934337615967,0.8364338100662574,0.5172343799498711,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,40,eeg_O1-M2_logPdeltaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,2749,-2.2931268215179443,2.9756100177764893,1.1851609109415309,0.6232831237419961,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,41,eeg_O1-M2_SEF50,eeg_spectral_sef50,158,142515,142515,0,0,0,2749,0.0,44.0,12.311381258113181,5.0707316713503765,139766,86244,11096,0,0.9807108023716802,0.6051573518576991,0.07785847103813634,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,42,eeg_O1-M2_logP0,eeg_spectral_log10,158,142515,142515,0,0,0,2749,-2.25808048248291,3.1390202045440674,2.0921627819723185,0.40548785377012647,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,43,eeg_O1-M2_logPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,2749,-3.477229118347168,2.3581430912017822,0.5032401567632849,0.3682057974706846,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,44,eeg_O1-M2_logP1,eeg_spectral_log10,158,142515,142515,0,0,0,2749,-2.3150691986083984,2.2393412590026855,0.1195188028430402,0.5003072777738957,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,45,eeg_O2-M1_logP2P1,eeg_spectral_log10,158,142515,142515,0,0,0,2046,-1.6400320529937744,2.7383744716644287,1.1850116775393673,0.49215134579975256,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,46,eeg_O2-M1_logPsigmaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,2046,-1.8095800876617432,1.5139203071594238,0.4581433675612063,0.29955181043663803,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,47,eeg_O2-M1_logPalphaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,2046,-2.1854214668273926,2.008910655975342,0.7062858944124364,0.3682811203755082,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,48,eeg_O2-M1_logPthetaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,2046,-2.062415838241577,2.146493673324585,0.8328923994646251,0.5271121150676353,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,49,eeg_O2-M1_logPdeltaPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,2046,-2.0857460498809814,3.1470813751220703,1.1937289409235976,0.6304797085484748,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,50,eeg_O2-M1_SEF50,eeg_spectral_sef50,158,142515,142515,0,0,0,2046,0.0,44.0,12.432014173946602,5.102167618898338,140469,87228,12014,0,0.9856436164614251,0.6120618882222923,0.08429989825632389,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,51,eeg_O2-M1_logP0,eeg_spectral_log10,158,142515,142515,0,0,0,2046,-2.9129998683929443,2.9788808822631836,2.09751278977967,0.3850450836008808,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,52,eeg_O2-M1_logPbeta,eeg_spectral_log10,158,142515,142515,0,0,0,2046,-4.135122299194336,2.073000431060791,0.5032293787640633,0.3871719465746682,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,53,eeg_O2-M1_logP1,eeg_spectral_log10,158,142515,142515,0,0,0,2046,-2.9759209156036377,2.5495998859405518,0.11318458365358026,0.5151165162596653,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,54,coh_F3-F4_mDelta,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.30234402552297956,0.22965569651874693,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,55,coh_F3-F4_mTheta,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.24815855546171636,0.22385926611605436,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,56,coh_F3-F4_mAlpha,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.2319926615469977,0.21732652403721137,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,57,coh_F3-F4_mSigma,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.21349744054742098,0.20583626908849598,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,58,coh_F3-F4_mBeta,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.1974863818764205,0.197891688049158,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,59,coh_F3-F4_aucDelta,eeg_coherence_auc,158,142515,142515,0,0,0,9592,0.0,3.0,0.9107888585237593,0.6949809476148626,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,60,coh_F3-F4_aucTheta,eeg_coherence_auc,158,142515,142515,0,0,0,9592,0.0,3.5,0.8644327555900362,0.7865293149768813,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,61,coh_F3-F4_aucAlpha,eeg_coherence_auc,158,142515,142515,0,0,0,9592,0.0,4.5,1.0457744265263837,0.9842582966228894,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,62,coh_F3-F4_aucSigma,eeg_coherence_auc,158,142515,142515,0,0,0,9592,0.0,4.5,0.9582516039800185,0.9273899113559669,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,63,coh_F3-F4_aucBeta,eeg_coherence_auc,158,142515,142515,0,0,0,9592,0.0,13.5,2.6664999886702616,2.67402613354506,21942,3867,0,0,0.15396274076413008,0.02713398589622145,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,64,coh_F3-F4_iqrDelta,eeg_coherence_bounded,158,142515,142515,0,0,0,9890,0.0,0.9086175560951233,0.1397400214473588,0.1013434890051872,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,65,coh_F3-F4_iqrTheta,eeg_coherence_bounded,158,142515,142515,0,0,0,9841,0.0,0.8509939908981323,0.12616016486302284,0.09401341910324397,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,66,coh_F3-F4_iqrAlpha,eeg_coherence_bounded,158,142515,142515,0,0,0,9646,0.0,0.8369247913360596,0.134721597000524,0.10539799974397705,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,67,coh_F3-F4_iqrSigma,eeg_coherence_bounded,158,142515,142515,0,0,0,9640,0.0,0.8603783845901489,0.11892667216393003,0.0914837856214174,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,68,coh_F3-F4_iqrBeta,eeg_coherence_bounded,158,142515,142515,0,0,0,9605,0.0,0.740179181098938,0.1253358207183105,0.08929151604527458,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,69,coh_F3-F4_sigDelRat,eeg_coherence_ratio,158,142515,142515,0,0,0,9592,0.0,35.35556411743164,0.8607382655814481,1.0615603317414208,1612,244,12,0,0.011311090060695365,0.0017121004806511595,8.42016629828439e-05,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,70,coh_F3-F4_alpDelRat,eeg_coherence_ratio,158,142515,142515,0,0,0,9592,0.0,36.501548767089844,0.9006262264853145,0.9458448167434115,1143,118,4,0,0.008020208399115882,0.0008279830193312984,2.8067220994281303e-05,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,71,coh_F3-F4_betDelRat,eeg_coherence_ratio,158,142515,142515,0,0,0,9592,0.0,50.0,0.834113855884658,1.1567559324649597,1925,315,32,0,0.013507350103497878,0.0022102936532996525,0.00022453776795425043,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,72,coh_F3-F4_highLowRat,eeg_coherence_ratio,158,142515,142515,0,0,0,9592,0.0,16.03495979309082,0.8039053454144833,0.8459792385864848,1091,63,0,0,0.007655334526190226,0.0004420587306599305,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,73,coh_F3-F4_centroid,eeg_coherence_frequency,158,142515,142515,0,0,0,9592,0.0,23.09494400024414,12.360865819880374,4.02444071124923,132923,120168,299,0,0.9326948040557135,0.843195453110199,0.0020980247693225275,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,74,coh_F3-F4_entropy,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.8650236982469144,0.2352097170135371,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,75,coh_F3-F4_bandwidth,eeg_coherence_frequency,158,142515,142515,0,0,0,9592,0.0,11.739483833312988,7.718806112098245,2.2041672853099428,132921,1534,0,0,0.9326807704452162,0.01076377925130688,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,76,coh_F3-F4_lowsig,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.21353111097540972,0.2130391736469591,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,77,coh_F3-F4_highsig,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.21346377017988505,0.21198249570670655,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,78,coh_F3-C3_mDelta,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.6872769093106716,0.23678778064357672,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,79,coh_F3-C3_mTheta,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.7168227967820309,0.23971936629350063,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,80,coh_F3-C3_mAlpha,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.7071427431923154,0.2437519584387045,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,81,coh_F3-C3_mSigma,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.6703745134210766,0.24031147085747245,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,82,coh_F3-C3_mBeta,eeg_coherence_bounded,158,142515,142515,0,0,0,9592,0.0,1.0,0.6353292301311042,0.23900520817740842,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,83,coh_F3-C3_aucDelta,eeg_coherence_auc,158,142515,142515,0,0,0,9592,0.0,3.0,2.0644703864981215,0.7117613673057671,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,84,coh_F3-C3_aucTheta,eeg_coherence_auc,158,142515,142515,0,0,0,9592,0.0,3.5,2.509298784448921,0.8397180075012649,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,85,coh_F3-C3_aucAlpha,eeg_coherence_auc,158,142515,142515,0,0,0,9592,0.0,4.5,3.1828819370347565,1.0992187947269743,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,86,coh_F3-C3_aucSigma,eeg_coherence_auc,158,142515,142515,0,0,0,9592,0.0,4.5,3.015281303510772,1.0827661762831253,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,87,coh_F3-C3_aucBeta,eeg_coherence_auc,158,142515,142515,0,0,0,9592,0.0,13.5,8.576676813466747,3.2290569228878283,125390,56380,0,0,0.8798372101182331,0.395607479914395,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,88,coh_F3-C3_iqrDelta,eeg_coherence_bounded,158,142515,142515,0,0,0,9887,0.0,0.7986655831336975,0.0961485342342898,0.07846721786210073,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,89,coh_F3-C3_iqrTheta,eeg_coherence_bounded,158,142515,142515,0,0,0,9827,0.0,0.7850331664085388,0.07778184569945162,0.06163533103202015,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,90,coh_F3-C3_iqrAlpha,eeg_coherence_bounded,158,142515,142515,0,0,0,9641,0.0,0.7376506328582764,0.0911825857238342,0.07168509867307024,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
role,,test,small_I0002,legacy_clip,X_seq,91,coh_F3-C3_iqrSigma,eeg_coherence_bounded,158,142515,142515,0,0,0,9649,0.0,0.793674647808075,0.10213939866184685,0.07626228640859327,0,0,0,0,0.0,0.0,0.0,0.0,"X_seq real epochs; X_ecg only min(T_ecg,T_seq-10) consumed windows; x_static once per record; collate padding and pre-offset ECG zeros excluded"
