scope,site,fold,role,branch,index,name,family,records,total_observations,finite_observations,nan_count,posinf_count,neginf_count,recognizable_missing_count,unknown_missing_marker,zero_fraction_finite,negative_fraction_finite,equal_neg50_fraction_finite,equal_pos50_fraction_finite,below_neg50_fraction_finite,above_pos50_fraction_finite,flattened_by_old_clip_fraction_finite,min,max,mean,std,iqr_approx,old_clip_std_approx,old_clip_iqr_approx,sample_n,quantile_method,p0_1,p1,p5,p25,p50,p75,p95,p99,p99_9,subject_equal_p0_1,subject_equal_p1,subject_equal_p5,subject_equal_p25,subject_equal_p50,subject_equal_p75,subject_equal_p95,subject_equal_p99,subject_equal_p99_9,record_clip_fraction_p50,record_clip_fraction_p95,record_clip_fraction_max,top_values_sample
global,,small_I0002,all,X_seq,428,eeg_bsr_20uv_C3-M2,eeg_bsr,1103,983796,983796,0,0,0,,zeros_ambiguous,0.9647416740869041,0.0,0.0,0.0,0.0,0.010915880934665317,0.010915880934665317,0.0,100.0,1.3713818659794488,10.241628304253897,0.0,6.022661326871416,0.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33333587646484,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.03458374561732428,1.0,
global,,small_I0002,all,X_seq,419,eeg_bsr_5uv_O2-M1,eeg_bsr,1103,983796,983796,0,0,0,,zeros_ambiguous,0.9879283916584333,0.0,0.0,0.0,0.0,0.010793904427340628,0.010793904427340628,0.0,100.0,1.0901447046104016,10.262145110094844,0.0,5.430910011463532,0.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.028687610669302862,1.0,
global,,small_I0002,all,X_seq,422,eeg_bsr_10uv_C3-M2,eeg_bsr,1103,983796,983796,0,0,0,,zeros_ambiguous,0.9885860483270922,0.0,0.0,0.0,0.0,0.009510101687748273,0.009510101687748273,0.0,100.0,0.9651391140190284,9.578603500957533,0.0,5.17922633609437,0.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333206176758,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,0.0,0.029651383190575534,1.0,
global,,small_I0002,all,X_seq,426,eeg_bsr_20uv_F3-M2,eeg_bsr,1103,983796,983796,0,0,0,,zeros_ambiguous,0.9743371593297797,0.0,0.0,0.0,0.0,0.00944606402140281,0.00944606402140281,0.0,100.0,1.1039958113183987,9.479035089559778,0.0,5.483428238638256,0.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333206176758,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66666412353516,100.0,0.0,0.03240302814339319,1.0,
global,,small_I0002,all,X_seq,424,eeg_bsr_10uv_O1-M2,eeg_bsr,1103,983796,983796,0,0,0,,zeros_ambiguous,0.9884945659465987,0.0,0.0,0.0,0.0,0.009281395736514481,0.009281395736514481,0.0,100.0,0.9476693673718563,9.47378271990268,0.0,5.132206611535357,0.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666793823242,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333206176758,100.0,0.0,0.029189006210371418,1.0,
global,,small_I0002,all,X_seq,416,eeg_bsr_5uv_C3-M2,eeg_bsr,1103,983796,983796,0,0,0,,zeros_ambiguous,0.9896899357183806,0.0,0.0,0.0,0.0,0.009070986261379392,0.009070986261379392,0.0,100.0,0.9171820171997576,9.400380531828567,0.0,5.0309656363021915,0.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666793823242,100.0,0.0,0.027920801442921493,1.0,
global,,small_I0002,all,x_static,9,BMI,demographic_continuous,1103,1103,1103,0,0,0,,zeros_ambiguous,0.7588395285584769,0.0,0.0,0.0,0.0,0.009066183136899365,0.009066183136899365,0.0,63.08000183105469,7.920018119154902,14.589550845020677,0.0,14.46199870680584,0.0,1103,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,0.0,38.57350044250488,49.30159938812256,62.14534999084473,0.0,0.0,0.0,0.0,0.0,0.0,38.57350044250488,49.30159938812256,62.14534999084473,0.0,0.0,1.0,
global,,small_I0002,all,X_seq,418,eeg_bsr_5uv_O1-M2,eeg_bsr,1103,983796,983796,0,0,0,,zeros_ambiguous,0.9895252674334923,0.0,0.0,0.0,0.0,0.009063870965118785,0.009063870965118785,0.0,100.0,0.9183204645801283,9.398885192824283,0.0,5.02294452684084,0.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666793823242,100.0,0.0,0.02827460979266968,1.0,
global,,small_I0002,all,X_seq,420,eeg_bsr_10uv_F3-M2,eeg_bsr,1103,983796,983796,0,0,0,,zeros_ambiguous,0.9898515545905858,0.0,0.0,0.0,0.0,0.00818055775790916,0.00818055775790916,0.0,100.0,0.8358169101682028,8.897318447874694,0.0,4.852994777337744,0.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333206176758,100.0,0.0,0.027811226269824477,1.0,
global,,small_I0002,all,X_seq,414,eeg_bsr_5uv_F3-M2,eeg_bsr,1103,983796,983796,0,0,0,,zeros_ambiguous,0.9907226701470631,0.0,0.0,0.0,0.0,0.00802503771107018,0.00802503771107018,0.0,100.0,0.8129259858164504,8.838282586591857,0.0,4.763246852384447,0.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333015441895,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66666603088379,100.0,0.0,0.02780005305113849,1.0,
global,,small_I0002,all,x_static,179,caisr_limb_p95_limb_duration,caisr_limb,1103,1103,1103,0,0,0,,zeros_ambiguous,0.019038984587488667,0.0,0.0,0.0,0.0,0.007252946509519492,0.007252946509519492,0.0,642.31787109375,11.57835522956018,23.516724965223748,3.751457691192627,5.066497124478535,3.751457691192627,1103,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,4.964542412757874,8.15912914276123,9.93710708618164,11.910586833953857,15.891907453536987,34.71787883758547,455.74084176635773,0.0,0.0,4.964542412757874,8.15912914276123,9.93710708618164,11.910586833953857,15.891907453536987,34.71787883758547,455.74084176635773,0.0,0.0,1.0,
global,,small_I0002,all,x_static,133,caisr_respiratory_oai,caisr_respiratory,1103,1103,1103,0,0,0,,zeros_ambiguous,0.0471441523118767,0.0,0.0,0.0,0.0,0.005439709882139619,0.005439709882139619,0.0,110.76923370361328,7.299966184663859,9.261118644493981,7.856251835823059,8.204543484002224,7.856251835823059,1103,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.14947387725114822,1.7715221643447876,4.390244007110596,9.627774000167847,24.301156044006316,41.33131324768068,109.85538543701172,0.0,0.0,0.14947387725114822,1.7715221643447876,4.390244007110596,9.627774000167847,24.301156044006316,41.33131324768068,109.85538543701172,0.0,0.0,1.0,
global,,small_I0002,all,x_static,130,caisr_respiratory_ma_count,caisr_respiratory,1103,1103,1103,0,0,0,,zeros_ambiguous,0.5376246600181324,0.0,0.0,0.0,0.0,0.003626473254759746,0.003626473254759746,0.0,78.0,2.42883046237534,6.433294177337425,2.0,5.676310875681424,2.0,1103,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,2.0,13.0,29.470000000000006,73.77900000000001,0.0,0.0,0.0,0.0,0.0,2.0,13.0,29.470000000000006,73.77900000000001,0.0,0.0,1.0,
global,,small_I0002,all,x_static,178,caisr_limb_p90_limb_duration,caisr_limb,1103,1103,1103,0,0,0,,zeros_ambiguous,0.019038984587488667,0.0,0.0,0.0,0.0,0.003626473254759746,0.003626473254759746,0.0,194.5409393310547,7.901175020017736,8.481676063159075,4.958051443099976,4.339392996559,4.958051443099976,1103,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,2.980312740802765,4.969199180603027,7.910447597503662,9.927250623703003,11.90989294052124,18.877649974822997,180.5613979187012,0.0,0.0,2.980312740802765,4.969199180603027,7.910447597503662,9.927250623703003,11.90989294052124,18.877649974822997,180.5613979187012,0.0,0.0,1.0,
global,,small_I0002,all,X_seq,441,emg_lleg_envelope_iqr_norm,emg,1103,983796,983796,0,0,0,,zeros_ambiguous,0.009538562872790701,0.0,0.0,0.0,0.0,0.0028938926362782526,0.0028938926362782526,0.0,226921140977664.0,4176638772.348912,581050837498.3785,0.40246159602011977,3.5067592436255106,0.40246159602011977,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,1.645331426195045e-08,0.02462011462758182,0.21066171157499058,0.3585672044335082,0.6131233075951104,2.6755261156411883,13.766774432004635,3352.052865447037,0.0,2.5783891743577186e-45,0.024604466924632806,0.21033245109129625,0.3562401295925474,0.6072362833579064,2.6510401545148747,13.493266366320762,2902.0097499914023,0.0,0.005905659200099825,0.9318413021363174,
global,,small_I0002,all,x_static,134,caisr_respiratory_cai,caisr_respiratory,1103,1103,1103,0,0,0,,zeros_ambiguous,0.15321849501359927,0.0,0.0,0.0,0.0,0.0027198549410698096,0.0027198549410698096,0.0,141.53846740722656,3.3189427788797445,6.889556588915399,3.44017194211483,5.593245648619724,3.44017194211483,1103,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.29349030554294586,1.1009174585342407,3.733662247657776,13.915357017517088,27.140946617126463,90.74835044860849,0.0,0.0,0.0,0.29349030554294586,1.1009174585342407,3.733662247657776,13.915357017517088,27.140946617126463,90.74835044860849,0.0,0.0,1.0,
global,,small_I0002,all,x_static,175,caisr_limb_mean_limb_duration,caisr_limb,1103,1103,1103,0,0,0,,zeros_ambiguous,0.019038984587488667,0.0,0.0,0.0,0.0,0.0027198549410698096,0.0027198549410698096,0.0,107.53160858154297,3.5608233057793335,4.9660050745526005,1.2273727655410767,3.142763431254768,1.2273727655410767,1103,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,1.7815893411636352,2.538083791732788,3.1035714149475098,3.7654565572738647,5.291057777404783,10.00958319664002,101.01057155609132,0.0,0.0,1.7815893411636352,2.538083791732788,3.1035714149475098,3.7654565572738647,5.291057777404783,10.00958319664002,101.01057155609132,0.0,0.0,1.0,
global,,small_I0002,all,X_seq,449,emg_rleg_envelope_iqr_norm,emg,1103,983796,983796,0,0,0,,zeros_ambiguous,0.01413911014072023,0.0,0.0,0.0,0.0,0.0019241794030469732,0.0019241794030469732,0.0,2100077812252672.0,4094175261.432702,2141341827337.2434,0.3747249205269755,3.319771786166709,0.3747249205269755,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.024698798671010932,0.21085432002912288,0.358380173496578,0.5855792405560983,2.5179382971670066,13.026347215596054,142.1990924781284,0.0,0.0,0.02488250840131356,0.21017711394428404,0.3572079759773372,0.5815355641490071,2.530238631277361,13.431683800788125,144.67137248089583,0.0,0.003491217597757062,0.6831364124597207,
global,,small_I0002,all,x_static,28,caisr_sleep_n3_n1_ratio,caisr_sleep,1103,1103,1103,0,0,0,,zeros_ambiguous,0.07071622846781506,0.0,0.0,0.0,0.0,0.0009066183136899365,0.0009066183136899365,0.0,51.5,1.8018309219857696,2.5959045204961235,1.8522301837801933,2.5701335662431286,1.8522301837801933,1103,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.4729802086949349,1.2400000095367432,2.325210392475128,5.107626056671141,9.93603199005127,37.69130023002627,0.0,0.0,0.0,0.4729802086949349,1.2400000095367432,2.325210392475128,5.107626056671141,9.93603199005127,37.69130023002627,0.0,0.0,1.0,
global,,small_I0002,all,x_static,143,caisr_respiratory_mean_oa_duration,caisr_respiratory,1103,1103,1103,0,0,0,,zeros_ambiguous,0.044424297370806894,0.0,0.0,0.0,0.0,0.0009066183136899365,0.0009066183136899365,0.0,67.57366943359375,14.748216064864684,5.524415751172685,5.140439033508301,5.395888697453358,5.140439033508301,1103,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,7.943990111351013,12.100772380828857,14.1956787109375,17.241211414337158,24.375364589691156,29.26449167251587,51.08757803344729,0.0,0.0,7.943990111351013,12.100772380828857,14.1956787109375,17.241211414337158,24.375364589691156,29.26449167251587,51.08757803344729,0.0,0.0,1.0,
global,,small_I0002,all,x_static,147,caisr_respiratory_p90_resp_duration,caisr_respiratory,1103,1103,1103,0,0,0,,zeros_ambiguous,0.016319129646418858,0.0,0.0,0.0,0.0,0.0009066183136899365,0.0009066183136899365,0.0,55.636756896972656,23.97924304851487,6.47936683874465,7.917236804962158,6.456578835914724,7.917236804962158,1103,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,16.060279369354248,19.873083114624023,23.547752380371094,27.79031991958618,35.734708023071285,41.714771041870115,50.22141922760011,0.0,0.0,16.060279369354248,19.873083114624023,23.547752380371094,27.79031991958618,35.734708023071285,41.714771041870115,50.22141922760011,0.0,0.0,1.0,
global,,small_I0002,all,x_static,177,caisr_limb_p75_limb_duration,caisr_limb,1103,1103,1103,0,0,0,,zeros_ambiguous,0.019038984587488667,0.0,0.0,0.0,0.0,0.0009066183136899365,0.0009066183136899365,0.0,75.18610382080078,4.007939385049254,3.1707606354687097,1.9867026209831238,2.7161950175396323,1.9867026209831238,1103,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.9940469712018967,2.9781355261802673,3.9698870182037354,4.964838147163391,7.945230197906494,9.93899974822998,55.60616862487797,0.0,0.0,0.9940469712018967,2.9781355261802673,3.9698870182037354,4.964838147163391,7.945230197906494,9.93899974822998,55.60616862487797,0.0,0.0,1.0,
global,,small_I0002,all,X_seq,433,emg_chin_envelope_iqr_norm,emg,1103,983796,983796,0,0,0,,zeros_ambiguous,0.011845951803016072,0.0,0.0,0.0,0.0,0.0005204330979186742,0.0005204330979186742,0.0,1633173930770432.0,7564583802.449025,2501900373310.378,0.3074134512816063,1.5503375029812103,0.3074134512816063,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.07676144342326639,0.2983169835909874,0.39869759198357213,0.6057304348725937,1.246448813130967,2.5055085312545375,19.689157106964434,0.0,0.0,0.07316961000147074,0.29742969771226246,0.3973984681217096,0.6051021439520268,1.2390202500603418,2.501582646369975,19.970453041080503,0.0,0.0025513758272378926,0.10421545667447307,
global,,small_I0002,all,X_seq,452,emg_rleg_burst_rate_per_min,emg,1103,983796,983796,0,0,0,,zeros_ambiguous,0.5967731114987254,0.0,0.0,0.00010063061854286865,0.0,0.00020329417887448212,0.00020329417887448212,0.0,64.0,3.7590130474204,7.580976033302212,4.0,7.581907290486237,4.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,4.0,22.0,34.0,44.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,34.0,44.0,0.0,0.0,0.027932960893854747,
global,,small_I0002,all,X_seq,444,emg_lleg_burst_rate_per_min,emg,1103,983796,983796,0,0,0,,zeros_ambiguous,0.5857789623051933,0.0,0.0,0.00010063061854286865,0.0,0.0001829647609870339,0.0001829647609870339,0.0,64.0,3.9034535615107195,7.6873960712179015,4.0,7.656870688625375,4.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.0,0.0,4.0,22.0,34.0,44.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,34.0,44.0,0.0,0.0,0.03621730382293763,
global,,small_I0002,all,X_seq,459,resp_airflow_amp_iqr_over_median,respiratory_epoch,1103,983796,983796,0,0,0,,zeros_ambiguous,0.0015419863467629469,0.0,0.0,0.0,0.0,9.249885138788936e-05,9.249885138788936e-05,0.0,272.79241943359375,0.7355148627205305,1.3857560464328555,0.5110095968351174,1.1412220261811328,0.5110095968351174,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0002463426012408089,0.15456236833064207,0.3351017020435797,0.5597534008493774,0.8461112988786971,1.704608459478227,3.8064129946854584,14.630283160520571,0.0,0.00018156562873627996,0.15342160035734592,0.33567494866640674,0.5618046494262179,0.8486460272581056,1.708941547484262,3.8010549402236906,14.518773056029934,0.0,0.0,0.015027322404371584,
global,,small_I0002,all,X_seq,263,coh_F4-O2_betDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,1.829647609870339e-05,1.829647609870339e-05,0.0,89.40757751464844,1.698938792915291,1.8850116966287496,1.3158116824951938,1.8819037746811118,1.3158116824951938,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.7167613933956812,1.1805167826525682,2.032573075890875,4.893343304356263,9.11173757439657,19.230299423130255,0.0,0.0,0.0,0.7102756859049962,1.1679581226724567,2.022781148823827,4.898353208195085,9.15323080062873,19.3834094924939,0.0,0.0,0.004830917874396135,
global,,small_I0002,all,X_seq,359,coh_C4-O1_betDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,1.829647609870339e-05,1.829647609870339e-05,0.0,81.74020385742188,1.6207694065740468,2.0684211531847567,1.3724682588646688,2.0314998792680963,1.3724682588646688,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.5305497896043877,1.0,1.9030180484690564,5.2126283605568275,9.87877600167437,18.993439127604,0.0,0.0,0.0,0.524559585685315,1.0,1.8854281783103815,5.193381834030119,9.879027404785074,19.003281249997485,0.0,0.0,0.004201680672268907,
global,,small_I0002,all,X_seq,239,coh_F4-O1_betDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,1.2197650732468927e-05,1.2197650732468927e-05,0.0,75.95983123779297,1.872653906822126,2.1916102198304706,1.5530526133531408,2.1671537635532707,1.5530526133531408,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.6938544653363993,1.2139987495121984,2.24690707868954,5.762779545377135,10.452821424478643,19.885694480953674,0.0,0.0,0.0,0.6869266712461376,1.2022842728730405,2.2262875137907088,5.735211558775464,10.431399841308593,19.755243705749475,0.0,0.0,0.0031512605042016808,
global,,small_I0002,all,X_seq,167,coh_F3-O2_betDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,1.1181179838096516e-05,1.1181179838096516e-05,0.0,74.61612701416016,1.6032417541670547,1.8347699129057284,1.2611920364696014,1.8192570180016625,1.2611920364696014,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.6486413254665686,1.0931850272168997,1.90983336193617,4.7260558072318295,8.958097668865733,17.651206430053502,0.0,0.0,0.0,0.6397340919581954,1.0844461343505165,1.893829345703125,4.700526354529641,8.946855163574252,17.645051010132743,0.0,0.0,0.0024691358024691358,
global,,small_I0002,all,X_seq,287,coh_C3-C4_betDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,7.1152962606068736e-06,7.1152962606068736e-06,0.0,80.65284729003906,0.9891006769674154,1.5561876221734976,0.7823935865150218,1.5563568205263636,0.7823935865150218,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.27317067399257566,0.5610235371158986,1.0555642605075974,3.3664491872649256,7.67152577833228,17.06985687872636,0.0,0.0,0.0,0.27309314195503515,0.5590308624293966,1.047562429037961,3.332328486442557,7.649065647125223,17.109242134092366,0.0,0.0,0.002066115702479339,
global,,small_I0002,all,X_seq,191,coh_F4-C3_betDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,6.098825366234464e-06,6.098825366234464e-06,0.0,65.6910171508789,1.0098098923238525,1.4444108991216633,0.798864068964289,1.4351358025458887,0.798864068964289,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.328746458297614,0.6349598708840316,1.127610527261903,3.15287255639137,6.898002524138375,15.626354633439945,0.0,0.0,0.0,0.32851307606508606,0.6326858269524358,1.1217976429245695,3.1315658569335927,6.875976247787475,15.625263053894033,0.0,0.0,0.0024330900243309003,
global,,small_I0002,all,X_seq,119,coh_F3-C4_betDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,5.082354471862053e-06,5.082354471862053e-06,0.0,72.82893371582031,0.9831964775768683,1.3971724518382014,0.7772990538209816,1.381174704186088,0.7772990538209816,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.322910888664058,0.6240988101146018,1.1002099424850396,3.0500996477556535,6.816044181915677,15.200723113439599,0.0,0.0,0.0,0.3235185350275479,0.6227256833800214,1.0959087519934683,3.020079541206352,6.773047637939284,15.200961021423286,0.0,0.0,0.0020597322348094747,
global,,small_I0002,all,X_seq,335,coh_C3-O2_betDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,5.082354471862053e-06,5.082354471862053e-06,0.0,86.5545654296875,1.464970003431701,1.8209468338861314,1.205495274245361,1.8197152095108935,1.205495274245361,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.518582992368707,0.9743111019932342,1.7240782666140682,4.5905311919492915,8.991864251620036,17.54616381748889,0.0,0.0,0.0,0.5120820391712138,0.9668718553971556,1.7076141140677712,4.565931129455566,8.984818210601796,17.550091049194315,0.0,0.0,0.0012345679012345679,
global,,small_I0002,all,X_seq,71,coh_F3-F4_betDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,4.065883577489642e-06,4.065883577489642e-06,0.0,88.25823974609375,0.7405548925072878,1.0257489667379123,0.6237813236002715,0.9878165406020136,0.6237813236002715,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.2709532296206063,0.524117163603269,0.8947345532208778,2.0525456690300654,4.738087859019219,11.644346453024893,0.0,0.0,0.0,0.2717936757524965,0.5260756956258782,0.8947422977728334,2.042633330460741,4.6675086021423215,11.631710681913951,0.0,0.0,0.001081081081081081,
global,,small_I0002,all,X_seq,143,coh_F3-O1_betDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,4.065883577489642e-06,4.065883577489642e-06,0.0,70.37047576904297,1.5720250105826163,1.7132070711357055,1.1967411532953967,1.703695511161864,1.1967411532953967,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.6924184060380151,1.1155317446835729,1.8891595593334116,4.389442863762379,8.274706603802676,17.30220312896778,0.0,0.0,0.0,0.6846336149886662,1.1081699241291392,1.879487065474192,4.386617344075987,8.30976812362671,17.354890129090098,0.0,0.0,0.0012330456226880395,
global,,small_I0002,all,X_seq,165,coh_F3-O2_sigDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,4.065883577489642e-06,4.065883577489642e-06,0.0,65.8180923461914,1.4636330125203236,1.432895761462614,1.1575068061502314,1.4147662510246588,1.1575068061502314,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.6610032108204424,1.095099563405857,1.8185100169706738,3.9623217960614276,6.918703837812307,12.932706937772487,0.0,0.0,0.0,0.6534514702198848,1.086172180826014,1.8092995882034364,3.9414132118225123,6.898283510208136,12.91426030731432,0.0,0.0,0.0012345679012345679,
global,,small_I0002,all,X_seq,237,coh_F4-O1_sigDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,4.065883577489642e-06,4.065883577489642e-06,0.0,75.52233123779297,1.6584940186246888,1.669245075242774,1.345163802384742,1.6549546770135282,1.345163802384742,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.7158662736962694,1.2106020958096586,2.0610300760810114,4.583456317764555,8.01624335938513,14.82752762978731,0.0,0.0,0.0,0.7089278200948034,1.1991081779653376,2.0439385255177815,4.557707431099641,7.986498162529724,14.64312263870258,0.0,0.0,0.002531645569620253,
global,,small_I0002,all,X_seq,407,coh_O1-O2_betDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,4.065883577489642e-06,4.065883577489642e-06,0.0,69.14714813232422,0.7821472056523204,1.0881115488773259,0.6666710570975745,1.0799335549308058,0.6666710570975745,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.26421654485037466,0.5537126569606451,0.9308876019479492,2.27022749319804,5.146708502551185,12.584920722028576,0.0,0.0,0.0,0.26557897081566734,0.5592063334148395,0.9314864130987638,2.237902402877806,5.11403218269347,12.57047011184654,0.0,0.0,0.0012787723785166241,
global,,small_I0002,all,X_seq,141,coh_F3-O1_sigDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,2.032941788744821e-06,2.032941788744821e-06,0.0,52.6729850769043,1.4328111949887843,1.2559473755138504,1.0190271481979076,1.2424653351820032,1.0190271481979076,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.7517305429137676,1.1408669544197518,1.7707576911116754,3.596928190473299,6.1103432285285955,11.314636638270567,0.0,0.0,0.0,0.7445506302185837,1.1335890690485637,1.7601035808071948,3.5853175575082963,6.109043986580601,11.305897056580118,0.0,0.0,0.0010683760683760685,
global,,small_I0002,all,X_seq,262,coh_F4-O2_alpDelRat,eeg_coherence,1103,983796,983796,0,0,0,,zeros_ambiguous,0.08463339960723565,0.0,0.0,0.0,0.0,2.032941788744821e-06,2.032941788744821e-06,0.0,58.93052673339844,1.3966924354055053,1.1798765280563468,0.9664609492978347,1.1721750802587314,0.9664609492978347,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,0.0,0.7537727228613775,1.1348251665818407,1.7202336721592122,3.438255471113043,5.836229300181071,10.76409988983154,0.0,0.0,0.0,0.7474755650766597,1.127306863394651,1.711990872296421,3.4339204419743248,5.837810668945346,10.766495510101665,0.0,0.0,0.0010330578512396695,
